seasoncollected,yearcollected,waterbody,scientificname,phylum
spring,1995,Baltic Sea,Oligochaeta,Annelida
spring,1995,Baltic Sea,Harpacticoida,Arthropoda
spring,1995,Baltic Sea,Nematoda,Nematoda
spring,1995,Baltic Sea,Ostracoda,Arthropoda
spring,1995,Baltic Sea,Turbellaria,
spring,1995,Baltic Sea,Biota,
spring,1995,Baltic Sea,Biota,
spring,1995,Baltic Sea,Biota,
spring,1995,Baltic Sea,Copepoda,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Cladocera,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Pygospio,Annelida
spring,1994,Baltic Sea,Hydrobia,Mollusca
spring,1994,Baltic Sea,Copepoda,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Acari,Arthropoda
spring,1994,Baltic Sea,Halicryptus,Priapulida
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Prostoma,Nemertea
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Prostoma,Nemertea
spring,1994,Baltic Sea,Prostoma,Nemertea
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Prostoma,Nemertea
spring,1994,Baltic Sea,Prostoma,Nemertea
spring,1994,Baltic Sea,Prostoma,Nemertea
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Prostoma,Nemertea
spring,1994,Baltic Sea,Prostoma,Nemertea
spring,1994,Baltic Sea,Polychaeta,Annelida
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Pontoporeia femorata,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
summer,1994,Baltic Sea,Ostracoda,Arthropoda
summer,1994,Baltic Sea,Turbellaria,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Copepoda,Arthropoda
summer,1994,Baltic Sea,Copepoda,Arthropoda
summer,1994,Baltic Sea,Oligochaeta,Annelida
summer,1994,Baltic Sea,Acari,Arthropoda
summer,1994,Baltic Sea,Harpacticoida,Arthropoda
summer,1994,Baltic Sea,Nematoda,Nematoda
summer,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1994,Baltic Sea,Foraminifera,Foraminifera
summer,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Priapulida,Priapulida
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Polychaeta,Annelida
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Pygospio,Annelida
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Copepoda,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Acari,Arthropoda
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Copepoda,Arthropoda
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Insecta,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Copepoda,Arthropoda
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Acari,Arthropoda
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Ciliata,Chordata
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Gammarus,Arthropoda
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Copepoda,Arthropoda
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Cladocera,Arthropoda
spring,1994,Baltic Sea,Tardigrada,Tardigrada
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Ascidiacea,Chordata
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Acari,Arthropoda
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Cladocera,Arthropoda
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Copepoda,Arthropoda
spring,1994,Baltic Sea,Amoeba,Amoebozoa
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1986,Black Sea,Rissoa membranacea,Mollusca
summer,1986,Black Sea,Marinogammarus olivii,Arthropoda
summer,1986,Black Sea,Iphinoe tenella,Arthropoda
summer,1986,Black Sea,Idotea balthica,Arthropoda
summer,1986,Black Sea,Heterotanais oerstedii,Arthropoda
summer,1986,Black Sea,Glycera tridactyla,Annelida
summer,1986,Black Sea,Diogenes pugilator,Arthropoda
summer,1986,Black Sea,Ampithoe ramondi,Arthropoda
summer,1986,Black Sea,Ampelisca diadema,Arthropoda
summer,1986,Black Sea,Harmothoe imbricata,Annelida
summer,1986,Black Sea,Rissoa parva,Mollusca
summer,1986,Black Sea,Alitta succinea,Annelida
summer,1986,Black Sea,Cerastoderma glaucum,Mollusca
summer,1986,Black Sea,Abra segmentum,Mollusca
summer,1986,Black Sea,Lucinella divaricata,Mollusca
summer,1986,Black Sea,Gammarus insensibilis,Arthropoda
summer,1986,Black Sea,Nereis zonata,Annelida
summer,1986,Black Sea,Protodorvillea kefersteini,Annelida
summer,1986,Black Sea,Aricidea (Strelzovia) claudiae,Annelida
summer,1986,Black Sea,Sagartiogeton undatus,Cnidaria
summer,1986,Black Sea,Glycera alba,Annelida
summer,1986,Black Sea,Nototropis guttatus,Arthropoda
summer,1986,Black Sea,Chondrochelia savignyi,Arthropoda
summer,1986,Black Sea,Modiolus adriaticus,Mollusca
summer,1986,Black Sea,Microdeutopus damnoniensis,Arthropoda
summer,1986,Black Sea,Amphibalanus improvisus,Arthropoda
summer,1986,Black Sea,Gouldia minima,Mollusca
summer,1986,Black Sea,Chamelea gallina,Mollusca
summer,1986,Black Sea,Glycera alba,Annelida
summer,1986,Black Sea,Modiolus adriaticus,Mollusca
summer,1986,Black Sea,Moerella donacina,Mollusca
summer,1986,Black Sea,Chondrochelia savignyi,Arthropoda
summer,1986,Black Sea,Polititapes aureus,Mollusca
summer,1986,Black Sea,Sagartiogeton undatus,Cnidaria
summer,1986,Black Sea,Chamelea gallina,Mollusca
summer,1986,Black Sea,Syllis hyalina,Annelida
summer,1986,Black Sea,Protodorvillea kefersteini,Annelida
summer,1986,Black Sea,Stenosoma capito,Arthropoda
summer,1986,Black Sea,Iphinoe maeotica,Arthropoda
summer,1986,Black Sea,Prionospio cirrifera,Annelida
summer,1986,Black Sea,Platynereis dumerilii,Annelida
summer,1986,Black Sea,Harmothoe imbricata,Annelida
summer,1986,Black Sea,Cerastoderma glaucum,Mollusca
summer,1986,Black Sea,Phyllodoce lineata,Annelida
summer,1986,Black Sea,Diogenes pugilator,Arthropoda
summer,1986,Black Sea,Amphiura stepanovi,Echinodermata
summer,1985,Black Sea,Polititapes aureus,Mollusca
summer,1985,Black Sea,Nephtys hombergii,Annelida
summer,1985,Black Sea,Chamelea gallina,Mollusca
summer,1985,Black Sea,Iphinoe maeotica,Arthropoda
summer,1985,Black Sea,Polydora ciliata,Annelida
summer,1985,Black Sea,Abra alba,Mollusca
summer,1985,Black Sea,Capitella capitata,Annelida
summer,1985,Black Sea,Cerastoderma glaucum,Mollusca
summer,1985,Black Sea,Exogone naidina,Annelida
summer,1985,Black Sea,Bittium reticulatum,Mollusca
summer,1985,Black Sea,Hydrobia acuta,Mollusca
summer,1985,Black Sea,Bittium reticulatum,Mollusca
summer,1985,Black Sea,Capitella capitata,Annelida
summer,1985,Black Sea,Cerastoderma glaucum,Mollusca
summer,1985,Black Sea,Cyclope neritea,Mollusca
summer,1985,Black Sea,Nephtys hombergii,Annelida
summer,1985,Black Sea,Chamelea gallina,Mollusca
summer,1985,Black Sea,Iphinoe maeotica,Arthropoda
summer,1985,Black Sea,Nephtys hombergii,Annelida
summer,1985,Black Sea,Heteromastus filiformis,Annelida
summer,1985,Black Sea,Bittium reticulatum,Mollusca
summer,1985,Black Sea,Diogenes pugilator,Arthropoda
summer,1985,Black Sea,Hydrobia acuta,Mollusca
summer,1985,Black Sea,Capitella capitata,Annelida
summer,1985,Black Sea,Bodotria arenosa,Arthropoda
summer,1985,Black Sea,Cerastoderma glaucum,Mollusca
summer,1982,Black Sea,Caecum trachea,Mollusca
summer,1982,Black Sea,Protodorvillea kefersteini,Annelida
summer,1982,Black Sea,Lucinella divaricata,Mollusca
summer,1982,Black Sea,Moerella donacina,Mollusca
summer,1982,Black Sea,Gouldia minima,Mollusca
summer,1982,Black Sea,Chamelea gallina,Mollusca
summer,1982,Black Sea,Parvicardium exiguum,Mollusca
summer,1985,Black Sea,Bela nebula,Mollusca
summer,1982,Black Sea,Nephtys hombergii,Annelida
summer,1982,Black Sea,Nephtys hombergii,Annelida
summer,1982,Black Sea,Heteromastus filiformis,Annelida
summer,1985,Black Sea,Nephtys hombergii,Annelida
summer,1985,Black Sea,Abra segmentum,Mollusca
summer,1985,Black Sea,Gammarus insensibilis,Arthropoda
summer,1985,Black Sea,Nephtys cirrosa,Annelida
summer,1982,Black Sea,Abra segmentum,Mollusca
summer,1982,Black Sea,Capitella capitata,Annelida
summer,1985,Black Sea,Capitella capitata,Annelida
summer,1985,Black Sea,Ophelia limacina,Annelida
summer,1982,Black Sea,Cerastoderma glaucum,Mollusca
summer,1985,Black Sea,Cerastoderma glaucum,Mollusca
summer,1982,Black Sea,Cerastoderma glaucum,Mollusca
summer,1982,Black Sea,Bittium reticulatum,Mollusca
summer,1985,Black Sea,Glycera tridactyla,Annelida
summer,1985,Black Sea,Hydrobia acuta,Mollusca
summer,1982,Black Sea,Hydrobia acuta,Mollusca
summer,1985,Black Sea,Exogone naidina,Annelida
summer,1985,Black Sea,Brachynotus sexdentatus,Arthropoda
summer,1985,Black Sea,Genetyllis tuberculata,Annelida
summer,1985,Black Sea,Spio filicornis,Annelida
summer,1985,Black Sea,Idotea balthica,Arthropoda
summer,1985,Black Sea,Pseudocuma (Pseudocuma) ciliatum,Arthropoda
summer,1985,Black Sea,Bittium reticulatum,Mollusca
summer,1985,Black Sea,Glycera tridactyla,Annelida
summer,1985,Black Sea,Diogenes pugilator,Arthropoda
summer,1985,Black Sea,Mytilaster lineatus,Mollusca
summer,1985,Black Sea,Capitella capitata,Annelida
summer,1985,Black Sea,Prionospio cirrifera,Annelida
summer,1985,Black Sea,Platynereis dumerilii,Annelida
summer,1985,Black Sea,Lentidium mediterraneum,Mollusca
summer,1985,Black Sea,Harmothoe imbricata,Annelida
summer,1985,Black Sea,Lindrilus flavocapitatus,Annelida
summer,1985,Black Sea,Spisula subtruncata,Mollusca
summer,1985,Black Sea,Cyclope neritea,Mollusca
summer,1985,Black Sea,Gammarus insensibilis,Arthropoda
summer,1985,Black Sea,Stenosoma capito,Arthropoda
summer,1985,Black Sea,Eulalia viridis,Annelida
summer,1985,Black Sea,Lucinella divaricata,Mollusca
summer,1985,Black Sea,Pholoe inornata,Annelida
summer,1985,Black Sea,Protodorvillea kefersteini,Annelida
summer,1985,Black Sea,Nereis zonata,Annelida
summer,1985,Black Sea,Nephtys cirrosa,Annelida
summer,1985,Black Sea,Mytilus galloprovincialis,Mollusca
summer,1985,Black Sea,Aricidea (Strelzovia) claudiae,Annelida
summer,1985,Black Sea,Polydora ciliata,Annelida
summer,1985,Black Sea,Nototropis guttatus,Arthropoda
summer,1985,Black Sea,Kurtiella bidentata,Mollusca
summer,1985,Black Sea,Modiolus adriaticus,Mollusca
summer,1985,Black Sea,Parvicardium exiguum,Mollusca
summer,1985,Black Sea,Retusa robagliana,Mollusca
summer,1985,Black Sea,Microdeutopus damnoniensis,Arthropoda
summer,1985,Black Sea,Heteromastus filiformis,Annelida
summer,1985,Black Sea,Nephtys hombergii,Annelida
summer,1985,Black Sea,Tricolia pullus,Mollusca
summer,1985,Black Sea,Chamelea gallina,Mollusca
summer,1985,Black Sea,Medicorophium runcicorne,Arthropoda
summer,1985,Black Sea,Amphibalanus improvisus,Arthropoda
summer,1985,Black Sea,Syllis hyalina,Annelida
summer,1985,Black Sea,Sphaerosyllis bulbosa,Annelida
summer,1985,Black Sea,Lagis koreni,Annelida
summer,1985,Black Sea,Gouldia minima,Mollusca
summer,1985,Black Sea,Sagartiogeton undatus,Cnidaria
summer,1985,Black Sea,Chamelea gallina,Mollusca
summer,1985,Black Sea,Lucinella divaricata,Mollusca
summer,1985,Black Sea,Diogenes pugilator,Arthropoda
summer,1985,Black Sea,Sagartiogeton undatus,Cnidaria
summer,1985,Black Sea,Polititapes aureus,Mollusca
summer,1985,Black Sea,Chamelea gallina,Mollusca
summer,1985,Black Sea,Gouldia minima,Mollusca
summer,1985,Black Sea,Lucinella divaricata,Mollusca
summer,1985,Black Sea,Spisula subtruncata,Mollusca
summer,1985,Black Sea,Pitar rudis,Mollusca
summer,1985,Black Sea,Diogenes pugilator,Arthropoda
summer,1985,Black Sea,Retusa robagliana,Mollusca
summer,1985,Black Sea,Bela nebula,Mollusca
summer,1985,Black Sea,Nephtys hombergii,Annelida
summer,1985,Black Sea,Cyclope neritea,Mollusca
summer,1985,Black Sea,Abra nitida,Mollusca
summer,1985,Black Sea,Polydora ciliata,Annelida
summer,1985,Black Sea,Nephtys cirrosa,Annelida
summer,1985,Black Sea,Harmothoe imbricata,Annelida
summer,1985,Black Sea,Chamelea gallina,Mollusca
summer,1985,Black Sea,Lucinella divaricata,Mollusca
summer,1985,Black Sea,Spisula subtruncata,Mollusca
summer,1985,Black Sea,Bittium reticulatum,Mollusca
summer,1985,Black Sea,Brachystomia scalaris,Mollusca
summer,1985,Black Sea,Hydrobia acuta,Mollusca
summer,1985,Black Sea,Cerastoderma glaucum,Mollusca
summer,1985,Black Sea,Alitta succinea,Annelida
summer,1988,Black Sea,Hediste diversicolor,Annelida
summer,1988,Black Sea,Capitella capitata,Annelida
summer,1988,Black Sea,Hydrobia acuta,Mollusca
summer,1988,Black Sea,Polydora ciliata,Annelida
summer,1988,Black Sea,Parvicardium exiguum,Mollusca
summer,1985,Black Sea,Hediste diversicolor,Annelida
summer,1985,Black Sea,Harmothoe imbricata,Annelida
summer,1985,Black Sea,Cerastoderma glaucum,Mollusca
summer,1985,Black Sea,Alitta succinea,Annelida
summer,1985,Black Sea,Hydrobia acuta,Mollusca
summer,1985,Black Sea,Polydora ciliata,Annelida
summer,1985,Black Sea,Amphibalanus improvisus,Arthropoda
summer,1985,Black Sea,Polititapes aureus,Mollusca
summer,1985,Black Sea,Amphibalanus improvisus,Arthropoda
summer,1985,Black Sea,Polydora ciliata,Annelida
summer,1985,Black Sea,Hediste diversicolor,Annelida
summer,1985,Black Sea,Capitella capitata,Annelida
summer,1985,Black Sea,Cerastoderma glaucum,Mollusca
summer,1985,Black Sea,Alitta succinea,Annelida
summer,1985,Black Sea,Hydrobia acuta,Mollusca
summer,1992,Black Sea,Cyclope pellucida,Mollusca
summer,1992,Black Sea,Polydora ciliata,Annelida
summer,1992,Black Sea,Nephtys hombergii,Annelida
summer,1992,Black Sea,Hediste diversicolor,Annelida
summer,1992,Black Sea,Cerastoderma glaucum,Mollusca
summer,1992,Black Sea,Spisula subtruncata,Mollusca
summer,1992,Black Sea,Bittium reticulatum,Mollusca
summer,1992,Black Sea,Diogenes pugilator,Arthropoda
summer,1992,Black Sea,Mytilaster lineatus,Mollusca
