seasoncollected,yearcollected,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,scientificname,rankname,kingdom,phylum,class,order,family,genus,subgenus,specificepithet
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Bela brachystoma,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Sorgenfreispira,,brachystoma
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Melanella lubrica,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,,lubrica
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Ostrea stentina,Species,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,,stentina
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Ostrea stentina,Species,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,,stentina
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Alvania subcrenulata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,subcrenulata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Alvania subcrenulata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,subcrenulata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Crisilla semistriata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Crisilla,,semistriata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Crisilla semistriata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Crisilla,,semistriata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Azorinus chamasolen,Species,Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Azorinus,,chamasolen
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Tricolia miniata,Species,Animalia,Mollusca,Gastropoda,Trochida,Phasianellidae,Tricolia,,miniata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Tricolia miniata,Species,Animalia,Mollusca,Gastropoda,Trochida,Phasianellidae,Tricolia,,miniata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Chamelea gallina,Species,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Chamelea,,gallina
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Chamelea gallina,Species,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Chamelea,,gallina
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Volvarina mitrella,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Marginellidae,Volvarina,,mitrella
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Hexaplex trunculus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Hexaplex,,trunculus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Hexaplex trunculus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Hexaplex,,trunculus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Mangelia attenuata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Mangelia,,attenuata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Donax venustus,Species,Animalia,Mollusca,Bivalvia,Cardiida,Donacidae,Donax,,venustus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Cerithium scabridum,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,scabridum
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Cerithium scabridum,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,scabridum
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Cerithiopsis tubercularis,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis,,tubercularis
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Cerithiopsis tubercularis,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis,,tubercularis
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Nuculana pella,Species,Animalia,Mollusca,Bivalvia,Nuculanida,Nuculanidae,Lembulus,,pella
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Kurtiella bidentata,Species,Animalia,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,,bidentata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Ringicula conformis,Species,Animalia,Mollusca,Gastropoda,,Ringiculidae,Ringicula,,conformis
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Loripes lucinalis,Species,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Loripes,,orbiculatus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Gibbula leucophaea,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Steromphala,,leucophaea
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Volvulella acuminata,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Rhizoridae,Volvulella,,acuminata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Alvania geryonia,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,geryonia
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Manzonia crassa,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Manzonia,,crassa
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Manzonia crassa,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Manzonia,,crassa
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Rissoa auriscalpium,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,auriscalpium
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Tricolia pullus,Species,Animalia,Mollusca,Gastropoda,Trochida,Phasianellidae,Tricolia,,pullus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Vermetus granulatus,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Vermetus,,granulatus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Vermetus granulatus,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Vermetus,,granulatus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Modiolus barbatus,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,,barbatus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Modiolus barbatus,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,,barbatus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Mytilaster minimus,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilaster,,minimus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Mytilaster minimus,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilaster,,minimus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Euspira intricata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Payraudeautia,,intricata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Aequipecten opercularis,Species,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Aequipecten,,opercularis
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Polycerella emertoni,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycerella,,emertoni
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Polycerella emertoni,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycerella,,emertoni
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Noemiamea dolioliformis,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Noemiamea,,dolioliformis
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Noemiamea dolioliformis,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Noemiamea,,dolioliformis
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Gibberula miliaria,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Cystiscidae,Gibberula,,miliaria
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Gibberula miliaria,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Cystiscidae,Gibberula,,miliaria
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Melanella praecurta,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,,praecurta
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Melanella praecurta,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,,praecurta
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Hiatella arctica,Species,Animalia,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatella,,arctica
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Turbonilla gradata,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Turbonilla,,gradata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Turbonilla gradata,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Turbonilla,,gradata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Pusillina philippi,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Pusillina,,philippi
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Pusillina philippi,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Pusillina,,philippi
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Gibberula philippii,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Cystiscidae,Gibberula,,philippii
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Donax semistriatus,Species,Animalia,Mollusca,Bivalvia,Cardiida,Donacidae,Donax,,semistriatus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Diodora graeca,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,,graeca
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Diodora graeca,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,,graeca
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Haminoea orbignyana,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,,orbignyana
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Haminoea orbignyana,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,,orbignyana
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Ocenebra erinaceus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocenebra,,erinaceus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Ocenebra erinaceus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocenebra,,erinaceus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Musculus costulatus,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,,costulatus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Musculus costulatus,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,,costulatus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Nucula nitidosa,Species,Animalia,Mollusca,Bivalvia,Nuculida,Nuculidae,Nucula,,nitidosa
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Ammonicera fischeriana,Species,Animalia,Mollusca,Gastropoda,,Omalogyridae,Ammonicera,,fischeriana
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Ammonicera fischeriana,Species,Animalia,Mollusca,Gastropoda,,Omalogyridae,Ammonicera,,fischeriana
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Phaxas pellucidus,Species,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Phaxas,,pellucidus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Phaxas pellucidus,Species,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Phaxas,,pellucidus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Bulla striata,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Bullidae,Bulla,,striata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Bulla striata,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Bullidae,Bulla,,striata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Parvicardium exiguum,Species,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Parvicardium,,exiguum
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Parvicardium exiguum,Species,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Parvicardium,,exiguum
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Antalis vulgaris,Species,Animalia,Mollusca,Scaphopoda,Dentaliida,Dentaliidae,Antalis,,vulgaris
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Megastomia conoidea,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Megastomia,,conoidea
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Megastomia conoidea,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Megastomia,,conoidea
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Mimachlamys varia,Species,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Mimachlamys,,varia
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Mimachlamys varia,Species,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Mimachlamys,,varia
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Corbula gibba,Species,Animalia,Mollusca,Bivalvia,Myida,Corbulidae,Varicorbula,,gibba
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Polititapes aureus,Species,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Polititapes,,aureus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Polititapes aureus,Species,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Polititapes,,aureus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Osilinus articulatus,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Phorcus,,articulatus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Osilinus articulatus,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Phorcus,,articulatus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Arcuatula senhousia,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Arcuatula,,senhousia
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Arcuatula senhousia,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Arcuatula,,senhousia
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Pyrgiscus crenatus,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Pyrgiscus,,crenatus
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Nassarius incrassatus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,,incrassata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Nassarius incrassatus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,,incrassata
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,Nassarius corniculum,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,,corniculum
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Nassarius corniculum,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,,corniculum
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Nassarius pygmaeus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,,pygmaea
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Tellina pulchella,Species,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Atlantella,,pulchella
summer,1992,Mediterranean sea,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,Pollia dorbignyi,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Pisaniidae,Aplus,,dorbignyi
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Cerithium vulgatum,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,vulgatum
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Alvania discors,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,discors
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Rissoa parva,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,parva
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Conus mediterraneus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,,ventricosus
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Rissoella diaphana,Species,Animalia,Mollusca,Gastropoda,,Rissoellidae,Rissoella,,diaphana
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Jujubinus gravinae,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Jujubinus,,gravinae
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Chauvetia submamillata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Chauvetiidae,Chauvetia,,mamillata
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Marshallora adversa,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Triphoridae,Marshallora,,adversa
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Jujubinus striatus,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Jujubinus,,striatus
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Mitrella scripta,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,,scripta
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Musculus discors,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,,discors
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Alvania cancellata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,cancellata
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Elysia viridis,Species,Animalia,Mollusca,Gastropoda,,Plakobranchidae,Elysia,,viridis
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Alvania beniamina,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Crisilla,,beniamina
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Rissoa variabilis,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,variabilis
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Megalomphalus azoneus,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vanikoridae,Megalomphalus,,azoneus
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Bittium latreillii,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Bittium,,latreillii
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Bittium reticulatum,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Bittium,,reticulatum
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Eatonina fulgida,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cingulopsidae,Eatonina,,fulgida
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Gibbula ardens,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula,,ardens
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Chrysallida doliolum,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Odostomella,,doliolum
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Haminoea hydatis,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,,hydatis
winter,1994,Mediterranean sea,,,,,"Capo Madonna, Lampedusa Island_1994_1-6",12.589623,,,35.498197,Vexillum ebenus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Costellariidae,Pusia,,ebenus
