id,modified,datasetid,institutioncode,collectioncode,eventid,datecollected,seasoncollected,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,startdecimallatitude,enddecimallatitude,coordinateuncertaintyinmeters,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificname,scientificnameid,aphiaid,rankname,scientificnameaccepted,scientificnameauthorship,aphiaidaccepted,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid,"BedAbund (#/m^2)","BedWetWtBiom (g/m^2)"
44614116,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_132","Pectinaria (Lagis) koreni",urn:lsid:marinespecies.org:taxname:130595,http://marinespecies.org/aphia.php?p=taxdetails&id=130595,Species,"Lagis koreni","Malmgren, 1866",http://marinespecies.org/aphia.php?p=taxdetails&id=152367,Animalia,Annelida,Polychaeta,Terebellida,Pectinariidae,Lagis,,koreni,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_149",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,284,0.004
44614118,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_60","Gouldia minima",urn:lsid:marinespecies.org:taxname:141916,http://marinespecies.org/aphia.php?p=taxdetails&id=141916,Species,"Gouldia minima","(Montagu, 1803)",http://marinespecies.org/aphia.php?p=taxdetails&id=141916,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Gouldia,,minima,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_69",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,4,0.004
44614120,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS2_0785,33.48,,,44.71,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_187","Actinothoe clavata",urn:lsid:marinespecies.org:taxname:146478,http://marinespecies.org/aphia.php?p=taxdetails&id=146478,Species,"Sagartiogeton undatus","(Müller, 1778)",http://marinespecies.org/aphia.php?p=taxdetails&id=101002,Animalia,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartiogeton,,undatus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_211",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,240,0.76
44614122,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS2_0785,33.48,,,44.71,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_35","Chamelea gallina",urn:lsid:marinespecies.org:taxname:141907,http://marinespecies.org/aphia.php?p=taxdetails&id=141907,Species,"Chamelea gallina","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141907,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Chamelea,,gallina,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_60",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,776,768.8
44614124,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS2_0785,33.48,,,44.71,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_64","Lucinella divaricata",urn:lsid:marinespecies.org:taxname:140282,http://marinespecies.org/aphia.php?p=taxdetails&id=140282,Species,"Lucinella divaricata","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=140282,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucinella,,divaricata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_74",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,28,0.04
44614126,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS2_0785,33.48,,,44.71,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_160","Diogenes pugilator",urn:lsid:marinespecies.org:taxname:107199,http://marinespecies.org/aphia.php?p=taxdetails&id=107199,Species,"Diogenes pugilator","(Roux, 1829)",http://marinespecies.org/aphia.php?p=taxdetails&id=107199,Animalia,Arthropoda,Malacostraca,Decapoda,Diogenidae,Diogenes,,pugilator,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_182",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,140,13.56
44621670,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS3_0785,33.5,,,44.7,,,,,10,,"IBSS NASU_Benthic data from Sevastopol_188","Actinothoe clavata",urn:lsid:marinespecies.org:taxname:146478,http://marinespecies.org/aphia.php?p=taxdetails&id=146478,Species,"Sagartiogeton undatus","(Müller, 1778)",http://marinespecies.org/aphia.php?p=taxdetails&id=101002,Animalia,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartiogeton,,undatus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_212",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,252,1.56
44621672,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS3_0785,33.5,,,44.7,,,,,10,,"IBSS NASU_Benthic data from Sevastopol_81","Polititapes aureus",urn:lsid:marinespecies.org:taxname:246150,http://marinespecies.org/aphia.php?p=taxdetails&id=246150,Species,"Polititapes aureus","(Gmelin, 1791)",http://marinespecies.org/aphia.php?p=taxdetails&id=246150,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Polititapes,,aureus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_92",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,28,2.28
44621674,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS3_0785,33.5,,,44.7,,,,,10,,"IBSS NASU_Benthic data from Sevastopol_36","Chamelea gallina",urn:lsid:marinespecies.org:taxname:141907,http://marinespecies.org/aphia.php?p=taxdetails&id=141907,Species,"Chamelea gallina","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141907,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Chamelea,,gallina,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_61",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,3728,829.12
44621676,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS3_0785,33.5,,,44.7,,,,,10,,"IBSS NASU_Benthic data from Sevastopol_59","Gouldia minima",urn:lsid:marinespecies.org:taxname:141916,http://marinespecies.org/aphia.php?p=taxdetails&id=141916,Species,"Gouldia minima","(Montagu, 1803)",http://marinespecies.org/aphia.php?p=taxdetails&id=141916,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Gouldia,,minima,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_68",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,28,0.6
44621678,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS3_0785,33.5,,,44.7,,,,,10,,"IBSS NASU_Benthic data from Sevastopol_65","Lucinella divaricata",urn:lsid:marinespecies.org:taxname:140282,http://marinespecies.org/aphia.php?p=taxdetails&id=140282,Species,"Lucinella divaricata","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=140282,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucinella,,divaricata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_75",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,176,1.68
44621680,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS3_0785,33.5,,,44.7,,,,,10,,"IBSS NASU_Benthic data from Sevastopol_86","Spisula subtruncata",urn:lsid:marinespecies.org:taxname:140302,http://marinespecies.org/aphia.php?p=taxdetails&id=140302,Species,"Spisula subtruncata","(da Costa, 1778)",http://marinespecies.org/aphia.php?p=taxdetails&id=140302,Animalia,Mollusca,Bivalvia,Venerida,Mactridae,Spisula,,subtruncata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_97",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,1652,84.28
44621682,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS3_0785,33.5,,,44.7,,,,,10,,"IBSS NASU_Benthic data from Sevastopol_80","Pitar rudis",urn:lsid:marinespecies.org:taxname:141926,http://marinespecies.org/aphia.php?p=taxdetails&id=141926,Species,"Pitar rudis","(Poli, 1795)",http://marinespecies.org/aphia.php?p=taxdetails&id=141926,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Pitar,,rudis,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_91",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,52,0.76
44621684,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS3_0785,33.5,,,44.7,,,,,10,,"IBSS NASU_Benthic data from Sevastopol_161","Diogenes pugilator",urn:lsid:marinespecies.org:taxname:107199,http://marinespecies.org/aphia.php?p=taxdetails&id=107199,Species,"Diogenes pugilator","(Roux, 1829)",http://marinespecies.org/aphia.php?p=taxdetails&id=107199,Animalia,Arthropoda,Malacostraca,Decapoda,Diogenidae,Diogenes,,pugilator,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_183",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,176,15.6
44642290,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb3_0785,33.51,,,44.63,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_49","Cylichnina robagliana",urn:lsid:marinespecies.org:taxname:141121,http://marinespecies.org/aphia.php?p=taxdetails&id=141121,Species,"Retusa robagliana","(P. Fischer, 1869)",http://marinespecies.org/aphia.php?p=taxdetails&id=741801,Animalia,Mollusca,Gastropoda,Cephalaspidea,Retusidae,Retusa,,robagliana,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_12",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,4,0.008
44642292,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb3_0785,33.51,,,44.63,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_39","Bela nebula",urn:lsid:marinespecies.org:taxname:139217,http://marinespecies.org/aphia.php?p=taxdetails&id=139217,Species,"Bela nebula","(Montagu, 1803)",http://marinespecies.org/aphia.php?p=taxdetails&id=139217,Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Bela,,nebula,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_1",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,4,0.02
44642294,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb3_0785,33.51,,,44.63,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_116","Nephtys hombergii",urn:lsid:marinespecies.org:taxname:130359,http://marinespecies.org/aphia.php?p=taxdetails&id=130359,Species,"Nephtys hombergii","Savigny in Lamarck, 1818",http://marinespecies.org/aphia.php?p=taxdetails&id=130359,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,,hombergii,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_130",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,8,0.152
44642296,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb3_0785,33.51,,,44.63,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_194","Nana neritea",urn:lsid:marinespecies.org:taxname:597203,http://marinespecies.org/aphia.php?p=taxdetails&id=597203,Species,"Cyclope neritea","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=140487,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Cyclope,,neritea,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_23",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,8,2.932
44642298,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb3_0785,33.51,,,44.63,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_213","Abra nitida",urn:lsid:marinespecies.org:taxname:141435,http://marinespecies.org/aphia.php?p=taxdetails&id=141435,Species,"Abra nitida","(O. F. Müller, 1776)",http://marinespecies.org/aphia.php?p=taxdetails&id=141435,Animalia,Mollusca,Bivalvia,Cardiida,Semelidae,Abra,,nitida,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_42",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,20,0.06
44642300,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb3_0785,33.51,,,44.63,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_5","Polydora ciliata",urn:lsid:marinespecies.org:taxname:131141,http://marinespecies.org/aphia.php?p=taxdetails&id=131141,Species,"Polydora ciliata","(Johnston, 1838)",http://marinespecies.org/aphia.php?p=taxdetails&id=131141,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,,ciliata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_158",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,28,0.012
44642302,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb3_0785,33.51,,,44.63,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_113","Nephthys cirrosa",urn:lsid:marinespecies.org:taxname:337189,http://marinespecies.org/aphia.php?p=taxdetails&id=337189,Species,"Nephtys cirrosa","Ehlers, 1868",http://marinespecies.org/aphia.php?p=taxdetails&id=130357,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,,cirrosa,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_127",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,40,0.112
44642304,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb3_0785,33.51,,,44.63,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_107","Harmothoe imbricata",urn:lsid:marinespecies.org:taxname:130769,http://marinespecies.org/aphia.php?p=taxdetails&id=130769,Species,"Harmothoe imbricata","(Linnaeus, 1767)",http://marinespecies.org/aphia.php?p=taxdetails&id=130769,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,,imbricata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_120",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,8,0.032
44642343,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS1_0785,33.51,,,44.7,,,,,10,,"IBSS NASU_Benthic data from Sevastopol_34","Chamelea gallina",urn:lsid:marinespecies.org:taxname:141907,http://marinespecies.org/aphia.php?p=taxdetails&id=141907,Species,"Chamelea gallina","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141907,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Chamelea,,gallina,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_59",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,40,0.56
44642345,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS1_0785,33.51,,,44.7,,,,,10,,"IBSS NASU_Benthic data from Sevastopol_63","Lucinella divaricata",urn:lsid:marinespecies.org:taxname:140282,http://marinespecies.org/aphia.php?p=taxdetails&id=140282,Species,"Lucinella divaricata","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=140282,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucinella,,divaricata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_73",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,120,0.88
44642347,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS1_0785,33.51,,,44.7,,,,,10,,"IBSS NASU_Benthic data from Sevastopol_85","Spisula subtruncata",urn:lsid:marinespecies.org:taxname:140302,http://marinespecies.org/aphia.php?p=taxdetails&id=140302,Species,"Spisula subtruncata","(da Costa, 1778)",http://marinespecies.org/aphia.php?p=taxdetails&id=140302,Animalia,Mollusca,Bivalvia,Venerida,Mactridae,Spisula,,subtruncata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_96",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,100,1.08
44696891,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb4_0785,33.53,,,44.61,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_42","Bittium reticulatum",urn:lsid:marinespecies.org:taxname:139054,http://marinespecies.org/aphia.php?p=taxdetails&id=139054,Species,"Bittium reticulatum","(da Costa, 1778)",http://marinespecies.org/aphia.php?p=taxdetails&id=139054,Animalia,Mollusca,Gastropoda,"[unassigned] Caenogastropoda",Cerithiidae,Bittium,,reticulatum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_4",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,8,0.04
44696893,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb4_0785,33.53,,,44.61,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_196","Odostomia rissoides",urn:lsid:marinespecies.org:taxname:153160,http://marinespecies.org/aphia.php?p=taxdetails&id=153160,Species,"Brachystomia scalaris","(MacGillivray, 1843)",http://marinespecies.org/aphia.php?p=taxdetails&id=491633,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Brachystomia,,scalaris,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_25",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,8,0.04
44696899,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb4_0785,33.53,,,44.61,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_52","Hydrobia acuta",urn:lsid:marinespecies.org:taxname:140123,http://marinespecies.org/aphia.php?p=taxdetails&id=140123,Species,"Hydrobia acuta","(Draparnaud, 1805)",http://marinespecies.org/aphia.php?p=taxdetails&id=140123,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Hydrobia,,acuta,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_15",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,168,0.36
44697549,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb4_0785,33.53,,,44.61,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_25","Cerastoderma lamarcki",urn:lsid:marinespecies.org:taxname:146788,http://marinespecies.org/aphia.php?p=taxdetails&id=146788,Species,"Cerastoderma glaucum","(Bruguière, 1789)",http://marinespecies.org/aphia.php?p=taxdetails&id=138999,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma,,glaucum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_49",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,28,25.84
